job_id,job_title,company,location,company_size,industry,experience_required,education,posted_date,skills,salary,applications,views
JOB_002211,Data Scientist,Microsoft,Noida,Enterprise,E-commerce,8,Master,2026-08-19 15:09:05.913226,"Tableau,Scikit-learn,Azure,Power BI,Statistics,Kubernetes,PostgreSQL",22.61,266,671
JOB_002212,Python Developer,HCL,Kolkata,Mid,Education,5,Diploma,2025-12-14 15:09:05.913227,"Agile,Communication,Machine Learning,Linux,Tableau,R,Deep Learning,JIRA",9.86,76,4040
JOB_002213,Backend Engineer,Amazon,Gurugram,Large,Manufacturing,10,Bachelor,2025-12-18 15:09:05.913228,"NumPy,Agile,GraphQL,REST API,Tableau,GCP,Node.js,JavaScript",20.45,26,3981
JOB_002214,Cloud Engineer,Swiggy,Hyderabad,Startup,Finance,3,Diploma,2026-04-26 15:09:05.913230,"JIRA,Scikit-learn,Node.js",8.88,252,3294
JOB_002215,Software Engineer,Wipro,Noida,Small,Finance,6,Master,2026-04-21 15:09:05.913231,"AWS,Leadership,JavaScript,Node.js,Angular",10.48,137,4285
JOB_002216,Business Analyst,Startup_B,Delhi,Small,Education,4,Bachelor,2026-07-03 15:09:05.913232,"Linux,Tableau,GCP,Azure,Django",9.31,17,1437
JOB_002217,Python Developer,Unacademy,Jaipur,Enterprise,Logistics,14,Bachelor,2025-09-22 15:09:05.913234,"Linux,Hadoop,Communication,React,FastAPI,SQL,TensorFlow",16.48,220,2971
JOB_002218,Business Analyst,Airbnb,Hyderabad,Mid,Education,2,Master,2025-09-23 15:09:05.913235,"GraphQL,Pandas,Excel,JavaScript,Hadoop,MongoDB,Python,PostgreSQL",9.36,219,3018
JOB_002219,AI/ML Engineer,Startup_A,Bangalore,Startup,Consulting,3,PhD,2025-09-28 15:09:05.913236,"Node.js,Statistics,Excel",11.4,118,3917
JOB_002220,Frontend Developer,Infosys,Noida,Enterprise,Healthcare,1,PhD,2025-10-30 15:09:05.913237,"Leadership,Java",9.26,14,2223
JOB_002221,Data Engineer,Amazon,Gurugram,Large,Finance,13,Master,2026-06-24 15:09:05.913239,"Spark,PostgreSQL",21.66,211,2364
JOB_002222,Software Engineer,Wipro,Mumbai,Mid,Technology,5,Master,2026-03-20 15:09:05.913240,"Linux,Azure,PostgreSQL,Statistics",12.75,149,2311
JOB_002223,AI/ML Engineer,Startup_A,Kolkata,Mid,Logistics,2,Master,2026-01-04 15:09:05.913241,"Machine Learning,Azure,Spark,Python,React",9.71,189,734
JOB_002224,Junior Developer,Startup_A,Delhi,Enterprise,Education,6,Bachelor,2026-05-30 15:09:05.913242,"Python,React,Power BI",11.18,422,108
JOB_002225,Junior Developer,Startup_A,Delhi,Small,Finance,3,Bachelor,2026-07-21 15:09:05.913244,"Excel,Python",6.33,182,2138
JOB_002226,AI/ML Engineer,Uber,Mumbai,Mid,Logistics,13,Master,2026-06-11 15:09:05.913245,"Agile,Azure",20.25,298,4316
JOB_002227,Product Manager,Startup_C,Hyderabad,Small,Finance,7,Bachelor,2026-07-12 15:09:05.913246,"GCP,PostgreSQL,SQL,PyTorch,MongoDB,Kafka",23.85,304,1920
JOB_002228,Backend Engineer,Apple,Jaipur,Mid,Logistics,10,Bootcamp,2026-05-23 15:09:05.913247,"Angular,Java,JavaScript,Pandas,GCP,FastAPI,NumPy",13.21,415,629
JOB_002229,Business Analyst,OYO,Mumbai,Mid,E-commerce,13,Master,2026-01-12 15:09:05.913249,"TensorFlow,Power BI,Problem Solving,Tableau",16.1,344,2974
JOB_002230,Cloud Engineer,Unacademy,Jaipur,Mid,Manufacturing,0,Bachelor,2026-09-08 15:09:05.913250,"Python,Linux,FastAPI,MongoDB,REST API,Tableau",8.2,116,4412
JOB_002231,Product Manager,Startup_A,Delhi,Large,Finance,8,PhD,2026-03-21 15:09:05.913251,"Docker,Scikit-learn,GCP,PyTorch,Git",25.04,176,4278
JOB_002232,Python Developer,Accenture,Gurugram,Small,Education,2,Master,2025-12-12 15:09:05.913252,"SQL,Excel,Azure",7.62,189,3865
JOB_002233,Analytics Engineer,Startup_A,Hyderabad,Large,Manufacturing,14,Master,2025-12-02 15:09:05.913254,"Angular,PyTorch,Machine Learning,Kafka,Spark,JIRA,Deep Learning",18.4,63,2169
JOB_002234,Technical Lead,Paytm,Noida,Small,Manufacturing,2,Master,2026-03-17 15:09:05.913255,"Tableau,Angular,Scikit-learn,MongoDB,Excel,Agile,Problem Solving",18.31,372,1518
JOB_002235,Analytics Engineer,Uber,Delhi,Large,Healthcare,14,Diploma,2026-01-25 15:09:05.913256,"Statistics,SQL,Excel,Agile,AWS",17.29,176,4204
JOB_002236,Python Developer,Capgemini,Mumbai,Large,Logistics,4,Master,2025-12-13 15:09:05.913257,"JIRA,Scikit-learn,REST API",8.72,145,4542
JOB_002237,Technical Lead,Microsoft,Jaipur,Large,Logistics,9,PhD,2026-07-17 15:09:05.913259,"Java,Angular",23.3,124,3887
JOB_002238,Data Scientist,Swiggy,Jaipur,Enterprise,Finance,0,Bachelor,2025-11-12 15:09:05.913260,"JavaScript,AWS",10.73,198,3904
JOB_002239,Frontend Developer,Cognizant,Delhi,Large,Technology,13,Master,2026-08-08 15:09:05.913262,"Python,Node.js,FastAPI",12.72,299,3116
JOB_002240,Backend Engineer,Unacademy,Delhi,Mid,Education,2,Bootcamp,2026-08-19 15:09:05.913263,"Excel,TensorFlow,Deep Learning,JIRA,Node.js",11.16,156,589
JOB_002241,Senior Developer,Startup_E,Gurugram,Startup,Healthcare,3,Bachelor,2026-04-16 15:09:05.913264,"PostgreSQL,Git,NumPy,Communication,Problem Solving",17.06,240,4926
JOB_002242,Technical Lead,Startup_D,Gurugram,Large,Consulting,13,PhD,2026-03-02 15:09:05.913265,"TensorFlow,Machine Learning,Excel,Git",37.88,436,1980
JOB_002243,Analytics Engineer,Paytm,Chennai,Startup,Healthcare,1,Diploma,2026-01-19 15:09:05.913267,"Communication,Scikit-learn,Django,TensorFlow,Azure,GCP,Leadership",7.59,195,723
JOB_002244,Senior Developer,Startup_D,Mumbai,Startup,Education,11,PhD,2025-12-26 15:09:05.913268,"R,Kubernetes,Power BI,Communication,JIRA,PyTorch",17.52,334,4953
JOB_002245,Junior Developer,Startup_D,Bangalore,Mid,Consulting,5,Diploma,2026-02-23 15:09:05.913269,"Problem Solving,Leadership,Deep Learning",8.21,367,502
JOB_002246,Frontend Developer,Startup_D,Mumbai,Startup,Healthcare,9,Bachelor,2026-02-24 15:09:05.913270,"Git,JavaScript,Leadership,REST API,Django,R,Hadoop",12.71,465,2084
JOB_002247,AI/ML Engineer,Google,Gurugram,Startup,Logistics,3,Diploma,2025-12-01 15:09:05.913272,"TensorFlow,Node.js,R,Statistics,GCP,GraphQL,MongoDB",12.82,265,181
JOB_002248,Business Analyst,Flipkart,Chennai,Startup,Technology,0,Bachelor,2026-08-15 15:09:05.913273,"Kafka,Python,Pandas,TensorFlow,Excel",5.15,234,2006
JOB_002249,Software Engineer,Uber,Hyderabad,Small,Finance,2,PhD,2026-07-19 15:09:05.913274,"AWS,Azure,Python,Spark,Tableau,Pandas,GraphQL,Agile",8.98,213,3889
JOB_002250,Full Stack Developer,Startup_E,Delhi,Large,Education,6,PhD,2026-04-12 15:09:05.913275,"Hadoop,Tableau,Problem Solving,React,JIRA,Angular,GraphQL",14.77,291,4402
JOB_002251,Technical Lead,Startup_D,Kolkata,Large,Finance,13,Diploma,2025-10-28 15:09:05.913277,"Agile,Angular,GCP,Hadoop,Pandas,Tableau,Spark,Python",32.71,182,596
JOB_002252,Full Stack Developer,Cognizant,Mumbai,Startup,Finance,2,Bootcamp,2026-08-15 15:09:05.913278,"Power BI,Spark,PyTorch,Kubernetes,Django,NumPy,REST API",8.03,300,4884
JOB_002253,Data Engineer,HCL,Mumbai,Mid,Healthcare,12,PhD,2026-02-03 15:09:05.913279,"SQL,Tableau,Power BI,Git,Leadership,Problem Solving,Statistics",20.39,171,3077
JOB_002254,Full Stack Developer,Microsoft,Pune,Small,Education,5,Diploma,2026-01-26 15:09:05.913280,"Communication,Django",10.39,415,121
JOB_002255,Solutions Architect,Airbnb,Gurugram,Mid,Finance,10,Master,2025-10-08 15:09:05.913282,"Linux,Power BI,Tableau,NumPy,Java,Django,Hadoop,PyTorch",25.67,12,3114
JOB_002256,Business Analyst,Accenture,Kolkata,Mid,E-commerce,14,Bachelor,2025-12-31 15:09:05.913283,"Statistics,GraphQL,React,AWS,Excel",12.53,290,4694
JOB_002257,Cloud Engineer,Startup_C,Noida,Startup,Logistics,5,Master,2026-03-29 15:09:05.913284,"TensorFlow,Excel,Node.js,JIRA,Agile,Linux,Spark,GCP",11.57,159,176
JOB_002258,Data Scientist,Startup_B,Pune,Enterprise,Technology,0,Master,2026-07-18 15:09:05.913285,"NumPy,JIRA,SQL,PyTorch,React,R,Deep Learning,REST API",12.91,87,3723
JOB_002259,Technical Lead,Airbnb,Bangalore,Startup,Consulting,1,Master,2025-12-13 15:09:05.913287,"Azure,R,PostgreSQL,Docker,PyTorch,Kafka,FastAPI",15.26,101,1982
JOB_002260,Python Developer,Accenture,Mumbai,Enterprise,Healthcare,9,Diploma,2025-10-29 15:09:05.913288,"Linux,JIRA,REST API,Node.js,AWS",17.75,355,2127
JOB_002261,AI/ML Engineer,Paytm,Chennai,Small,Education,10,PhD,2025-11-25 15:09:05.913289,"Scikit-learn,Agile,React,Hadoop",14.31,476,4264
JOB_002262,Frontend Developer,Infosys,Chennai,Enterprise,Education,11,Master,2026-06-20 15:09:05.913291,"NumPy,Azure,Scikit-learn,PostgreSQL,MongoDB,GraphQL,Git",16.53,260,2059
JOB_002263,Data Scientist,Unacademy,Noida,Startup,Healthcare,10,Diploma,2026-07-17 15:09:05.913292,"Spark,PostgreSQL,TensorFlow,Agile,Java,Linux,Problem Solving",15.65,168,965
JOB_002264,Solutions Architect,Infosys,Jaipur,Startup,Finance,5,PhD,2026-02-12 15:09:05.913293,"Kubernetes,React,Hadoop,JIRA,Communication",11.99,137,2340
JOB_002265,Machine Learning Engineer,OYO,Pune,Mid,Healthcare,1,Bachelor,2026-01-07 15:09:05.913295,"Excel,TensorFlow,Hadoop,SQL",10.62,222,4470
JOB_002266,Analytics Engineer,Capgemini,Pune,Startup,Manufacturing,14,PhD,2026-08-24 15:09:05.913296,"Spark,AWS",13.47,238,415
JOB_002267,Cloud Engineer,IBM,Chennai,Startup,Logistics,13,PhD,2026-07-20 15:09:05.913297,"Git,Scikit-learn",12.06,398,526
JOB_002268,Frontend Developer,IBM,Chennai,Large,Education,12,Master,2025-12-30 15:09:05.913298,"Hadoop,Tableau",15.31,257,1410
JOB_002269,Solutions Architect,Google,Delhi,Large,E-commerce,1,Diploma,2026-07-05 15:09:05.913300,"Communication,Angular",16.88,389,2998
JOB_002270,Solutions Architect,Capgemini,Chennai,Mid,Manufacturing,3,Bootcamp,2026-04-19 15:09:05.913301,"NumPy,Azure",14.36,360,2601
JOB_002271,Machine Learning Engineer,Meta,Gurugram,Enterprise,Finance,11,Bachelor,2026-06-29 15:09:05.913302,"Node.js,Problem Solving,Docker,Python,Pandas",23.75,245,2884
JOB_002272,Backend Engineer,Startup_D,Chennai,Enterprise,Logistics,12,Diploma,2026-07-01 15:09:05.913303,"Hadoop,Kubernetes,AWS,Tableau,Kafka,Django,Problem Solving",21.37,30,3323
JOB_002273,Software Engineer,Meta,Pune,Large,Consulting,13,Master,2026-04-09 15:09:05.913307,"R,Docker,MongoDB,Linux,Pandas,Node.js,Deep Learning",22.28,294,799
JOB_002274,Backend Engineer,Meta,Delhi,Small,Healthcare,7,Diploma,2025-09-23 15:09:05.913309,"PyTorch,Statistics,Deep Learning,Communication,Agile,NumPy",15.59,205,1758
JOB_002275,Machine Learning Engineer,IBM,Bangalore,Large,Education,5,Bootcamp,2026-05-29 15:09:05.913310,"Docker,GCP,REST API",17.08,232,1708
JOB_002276,Data Scientist,Microsoft,Pune,Small,Consulting,13,Bachelor,2026-03-28 15:09:05.913311,"Angular,Kafka",16.53,301,4600
JOB_002277,AI/ML Engineer,Startup_C,Chennai,Enterprise,Education,7,PhD,2025-12-30 15:09:05.913312,"Kafka,GCP,REST API,Pandas,Node.js,Leadership",22.45,218,1170
JOB_002278,Full Stack Developer,Infosys,Chennai,Large,Education,14,Bachelor,2026-04-29 15:09:05.913314,"Git,Angular,Pandas,PyTorch,FastAPI,AWS",17.85,252,1528
JOB_002279,Machine Learning Engineer,Meta,Chennai,Startup,E-commerce,3,Bootcamp,2026-08-12 15:09:05.913315,"Hadoop,Leadership,Kafka,Excel,Machine Learning,GCP",8.8,251,2025
JOB_002280,Junior Developer,Flipkart,Delhi,Small,Finance,10,Bachelor,2026-05-16 15:09:05.913316,"PostgreSQL,React,R,Power BI,Excel",9.74,210,4128
JOB_002281,Machine Learning Engineer,Amazon,Mumbai,Small,Healthcare,2,Bachelor,2026-06-13 15:09:05.913318,"Excel,JavaScript,React,MongoDB",13.46,195,3570
JOB_002282,AI/ML Engineer,OYO,Delhi,Small,Finance,6,Master,2025-10-31 15:09:05.913319,"Java,SQL,Kafka,Docker,Pandas,Python,R",16.63,170,3426
JOB_002283,Machine Learning Engineer,Flipkart,Hyderabad,Enterprise,Education,14,PhD,2025-12-13 15:09:05.913320,"Statistics,GraphQL,Agile,Kubernetes,GCP,Node.js,REST API",28.84,334,3546
JOB_002284,Junior Developer,Amazon,Gurugram,Mid,E-commerce,6,Bootcamp,2026-05-04 15:09:05.913321,"PostgreSQL,Hadoop",8.41,474,576
JOB_002285,Junior Developer,Meta,Kolkata,Startup,Consulting,1,Master,2026-07-19 15:09:05.913323,"R,React,Kafka,Node.js,Power BI,Django,AWS,PyTorch",4.42,496,310
JOB_002286,Frontend Developer,Swiggy,Gurugram,Large,Manufacturing,0,Bachelor,2025-11-05 15:09:05.913324,"Communication,PyTorch,SQL,Kubernetes,REST API,Tableau",9.56,64,1552
JOB_002287,Business Analyst,Startup_A,Chennai,Small,E-commerce,10,Bachelor,2026-04-19 15:09:05.913325,"Azure,Angular,Agile",9.6,52,3277
JOB_002288,Senior Developer,Unacademy,Kolkata,Enterprise,Education,7,Diploma,2025-11-11 15:09:05.913326,"Scikit-learn,GCP,Tableau,Deep Learning,PyTorch",27.87,482,4203
JOB_002289,DevOps Engineer,Flipkart,Bangalore,Small,Finance,2,Master,2025-12-22 15:09:05.913328,"REST API,Power BI,Django,Leadership,Kubernetes",10.31,15,512
JOB_002290,Backend Engineer,Capgemini,Jaipur,Large,Consulting,5,Bootcamp,2026-08-05 15:09:05.913329,"Linux,React,Azure,GCP,Scikit-learn,JavaScript,SQL",11.76,68,2681
JOB_002291,AI/ML Engineer,Airbnb,Pune,Startup,Finance,6,Bootcamp,2026-01-07 15:09:05.913330,"AWS,Django,Tableau,Java,Angular,Pandas,GCP",13.41,406,4937
JOB_002292,Data Engineer,OYO,Mumbai,Small,E-commerce,7,Bootcamp,2025-10-28 15:09:05.913331,"NumPy,MongoDB,Kafka,Java,Problem Solving",13.03,429,1686
JOB_002293,Solutions Architect,Accenture,Jaipur,Enterprise,Logistics,5,Bootcamp,2026-06-27 15:09:05.913333,"Spark,Java,Power BI,Machine Learning",20.81,405,848
JOB_002294,Frontend Developer,Meta,Delhi,Enterprise,Consulting,6,Bachelor,2025-11-22 15:09:05.913334,"Java,GCP,Kafka,Excel,JIRA,NumPy",15.64,438,1319
JOB_002295,Python Developer,Apple,Hyderabad,Mid,Technology,4,Bachelor,2025-11-28 15:09:05.913335,"Agile,Deep Learning,SQL",8.72,105,4814
JOB_002296,Software Engineer,Meta,Noida,Enterprise,E-commerce,2,Master,2026-07-05 15:09:05.913336,"GraphQL,Tableau",9.56,300,619
JOB_002297,Senior Developer,Meta,Gurugram,Mid,Logistics,14,PhD,2026-06-26 15:09:05.913338,"Excel,NumPy,R,React",40.53,85,1875
JOB_002298,DevOps Engineer,IBM,Jaipur,Startup,Consulting,1,Bootcamp,2025-10-19 15:09:05.913339,"JIRA,Linux",6.41,190,4243
JOB_002299,Senior Developer,Wipro,Hyderabad,Large,Logistics,6,Bachelor,2025-11-06 15:09:05.913340,"Leadership,Excel,Communication,Spark,Django,SQL,Kafka",20.16,142,801
JOB_002300,Software Engineer,Startup_E,Chennai,Mid,E-commerce,7,Master,2025-11-16 15:09:05.913341,"Django,Docker,Spark,Agile,FastAPI,PostgreSQL,Python,NumPy",12.05,270,4522
JOB_002301,Cloud Engineer,TCS,Delhi,Small,Healthcare,13,Bootcamp,2026-04-02 15:09:05.913343,"Agile,Communication,NumPy,Git,React,R,JavaScript,Linux",22.26,343,3766
JOB_002302,DevOps Engineer,Airbnb,Delhi,Small,E-commerce,7,PhD,2025-12-07 15:09:05.913344,"Communication,Git,Agile,Docker,Machine Learning,Problem Solving",13.23,499,4930
JOB_002303,Solutions Architect,Microsoft,Pune,Large,Logistics,12,Bootcamp,2026-08-31 15:09:05.913345,"SQL,AWS,Django",29.1,56,1591
JOB_002304,Machine Learning Engineer,Startup_B,Kolkata,Enterprise,Logistics,2,Diploma,2026-09-07 15:09:05.913346,"React,GCP,Hadoop,GraphQL,Leadership",11.73,316,4456
JOB_002305,Data Engineer,TCS,Kolkata,Small,Manufacturing,1,Bootcamp,2026-08-11 15:09:05.913348,"NumPy,Scikit-learn,Problem Solving,Kafka,Machine Learning,Kubernetes,Docker,Agile",9.2,355,2527
JOB_002306,DevOps Engineer,Startup_D,Jaipur,Mid,Logistics,12,Diploma,2026-08-29 15:09:05.913349,"Python,Linux,MongoDB,PyTorch,Docker,Node.js,Leadership",18.8,439,1502
JOB_002307,Business Analyst,Startup_D,Bangalore,Large,Technology,8,PhD,2025-10-28 15:09:05.913350,"Azure,Tableau",11.91,49,1722
JOB_002308,Data Scientist,OYO,Kolkata,Small,Consulting,5,Diploma,2025-11-30 15:09:05.913352,"R,Java,Linux,Communication,Agile",12.9,229,146
JOB_002309,AI/ML Engineer,Airbnb,Kolkata,Enterprise,Logistics,9,PhD,2026-05-09 15:09:05.913353,"Excel,JIRA,PyTorch,Power BI,Kafka,Pandas",16.51,315,3550
JOB_002310,Data Engineer,Meta,Chennai,Enterprise,Logistics,2,Master,2025-10-23 15:09:05.913354,"Django,REST API,MongoDB,PostgreSQL,Linux,NumPy,PyTorch,GCP",12.2,482,2984
JOB_002311,Backend Engineer,OYO,Chennai,Small,Logistics,4,Diploma,2026-06-06 15:09:05.913355,"R,PostgreSQL,REST API,Java,Excel,Leadership",9.84,465,3520
JOB_002312,Frontend Developer,Wipro,Hyderabad,Large,Consulting,0,Bootcamp,2025-12-03 15:09:05.913357,"REST API,AWS,Agile,Docker,R,JavaScript,Statistics,Power BI",9.52,36,2375
JOB_002313,Technical Lead,Flipkart,Delhi,Startup,E-commerce,1,Bootcamp,2026-02-20 15:09:05.913358,"Docker,Excel,PostgreSQL,Kubernetes,Linux,REST API,Django,Power BI",11.44,39,982
JOB_002314,Analytics Engineer,Flipkart,Delhi,Small,Finance,8,Master,2025-11-09 15:09:05.913359,"Pandas,Problem Solving,Hadoop,TensorFlow,PyTorch,Machine Learning",13.66,142,4402
JOB_002315,Full Stack Developer,Microsoft,Delhi,Enterprise,Healthcare,9,Bachelor,2025-10-29 15:09:05.913360,"JavaScript,PyTorch,TensorFlow,Agile,Docker",18.66,33,4884
JOB_002316,Analytics Engineer,Startup_D,Hyderabad,Startup,Manufacturing,10,PhD,2026-09-06 15:09:05.913362,"GraphQL,PyTorch",11.74,181,4681
JOB_002317,Business Analyst,Paytm,Noida,Large,Healthcare,9,Bachelor,2026-01-10 15:09:05.913363,"FastAPI,Power BI,Linux,Pandas,Deep Learning,Angular",11.9,184,4782
JOB_002318,AI/ML Engineer,OYO,Chennai,Enterprise,E-commerce,2,Bachelor,2025-11-04 15:09:05.913364,"Machine Learning,SQL,Statistics,Agile,Kubernetes,Kafka,Scikit-learn,Azure",13.9,69,1608
JOB_002319,DevOps Engineer,Startup_E,Hyderabad,Large,Healthcare,7,Master,2025-12-16 15:09:05.913365,"AWS,Machine Learning,Linux,PyTorch,Hadoop,Node.js",16.07,158,4997
JOB_002320,Cloud Engineer,Startup_D,Delhi,Small,Healthcare,9,Master,2026-04-26 15:09:05.913367,"GCP,React,Tableau,Excel,MongoDB,Docker",13.78,193,3025
JOB_002321,Python Developer,TCS,Jaipur,Large,E-commerce,7,Diploma,2025-10-28 15:09:05.913368,"Linux,Azure,NumPy,Kafka,PostgreSQL,REST API,Excel",10.86,165,1183
JOB_002322,Full Stack Developer,Unacademy,Chennai,Enterprise,Technology,14,Diploma,2026-04-20 15:09:05.913369,"PyTorch,Linux,SQL,Spark,React,Node.js,Communication,Machine Learning",22.03,109,1475
JOB_002323,DevOps Engineer,Infosys,Mumbai,Small,Consulting,4,Diploma,2026-01-17 15:09:05.913370,"Docker,JIRA,AWS,Python,TensorFlow,NumPy,PyTorch,Agile",12.69,484,3324
JOB_002324,Cloud Engineer,Startup_E,Kolkata,Enterprise,E-commerce,7,Diploma,2026-05-19 15:09:05.913372,"AWS,GraphQL,Hadoop,PyTorch,Communication,Docker,Deep Learning",15.87,291,3456
JOB_002325,Senior Developer,Startup_B,Chennai,Enterprise,Finance,1,Diploma,2025-10-06 15:09:05.913373,"TensorFlow,Machine Learning",14.1,454,972
JOB_002326,Senior Developer,Accenture,Chennai,Startup,Education,1,Bootcamp,2026-02-26 15:09:05.913374,"PostgreSQL,FastAPI,React,GraphQL,PyTorch,Linux,MongoDB,Kafka",10.7,159,1415
JOB_002327,Junior Developer,Uber,Delhi,Mid,Technology,11,Master,2026-04-22 15:09:05.913375,"Tableau,Spark,Agile,R,TensorFlow,Java,GCP,Deep Learning",12.67,220,1932
JOB_002328,Software Engineer,Startup_C,Gurugram,Large,E-commerce,3,PhD,2026-02-01 15:09:05.913377,"Kafka,Excel,Linux",11.45,47,3903
JOB_002329,DevOps Engineer,Cognizant,Noida,Large,Technology,7,PhD,2026-08-15 15:09:05.913378,"Machine Learning,Spark,REST API,NumPy,Tableau,Node.js,Communication",18.32,227,4185
JOB_002330,Technical Lead,IBM,Chennai,Startup,Education,1,PhD,2025-10-04 15:09:05.913379,"Python,Power BI",11.06,472,4095
JOB_002331,AI/ML Engineer,OYO,Hyderabad,Large,Healthcare,3,PhD,2026-08-22 15:09:05.913380,"Machine Learning,GraphQL,Power BI",12.76,420,2461
JOB_002332,Backend Engineer,Startup_E,Bangalore,Startup,Healthcare,7,PhD,2026-07-03 15:09:05.913382,"Azure,Communication,Hadoop,NumPy,Scikit-learn,Machine Learning,Power BI,PostgreSQL",13.85,450,1583
JOB_002333,Business Analyst,Swiggy,Delhi,Large,Education,2,Bootcamp,2026-02-08 15:09:05.913383,"GraphQL,GCP,React,Hadoop,REST API,MongoDB",9.64,296,1066
JOB_002334,Machine Learning Engineer,Swiggy,Delhi,Large,Healthcare,7,Master,2026-02-21 15:09:05.913384,"Pandas,GCP,Problem Solving,Scikit-learn,SQL,Hadoop,Django",19.08,379,2236
JOB_002335,Frontend Developer,Microsoft,Gurugram,Enterprise,Technology,11,Diploma,2026-01-17 15:09:05.913385,"Deep Learning,Power BI,Python",16.05,263,2108
JOB_002336,Junior Developer,TCS,Pune,Startup,Healthcare,1,Diploma,2026-01-27 15:09:05.913386,"Node.js,React",4.1,142,760
JOB_002337,Data Engineer,IBM,Bangalore,Large,Education,13,Diploma,2026-06-09 15:09:05.913388,"Spark,Angular,Kafka,Docker,React,FastAPI",24.6,83,2434
JOB_002338,Product Manager,Startup_B,Mumbai,Mid,Education,0,Master,2026-03-31 15:09:05.913389,"GCP,Machine Learning,Node.js,JIRA,Git",15.76,230,2239
JOB_002339,Data Engineer,Flipkart,Kolkata,Startup,Consulting,13,Master,2025-11-15 15:09:05.913390,"Spark,SQL,GCP,Docker,JavaScript,REST API,Excel,R",12.76,59,2968
JOB_002340,Technical Lead,Unacademy,Pune,Startup,Education,13,Bootcamp,2026-07-10 15:09:05.913391,"PyTorch,R,AWS,JIRA",23.27,236,2148
JOB_002341,Analytics Engineer,IBM,Jaipur,Startup,Finance,13,Bootcamp,2026-04-14 15:09:05.913393,"Python,Pandas",8.34,411,4392
JOB_002342,DevOps Engineer,Unacademy,Chennai,Enterprise,Manufacturing,5,Diploma,2026-04-11 15:09:05.913394,"Kubernetes,Communication",14.35,188,4633
JOB_002343,Backend Engineer,IBM,Jaipur,Startup,Technology,7,Master,2026-03-29 15:09:05.913395,"Scikit-learn,GraphQL,FastAPI",6.68,309,2543
JOB_002344,Data Scientist,Apple,Mumbai,Enterprise,Education,8,Diploma,2026-03-01 15:09:05.913396,"Docker,AWS,GCP,PostgreSQL,Angular,Tableau",19.68,274,4800
JOB_002345,Data Scientist,TCS,Hyderabad,Mid,Consulting,9,Bootcamp,2026-07-17 15:09:05.913398,"Kafka,Deep Learning,Django",16.37,53,3047
JOB_002346,DevOps Engineer,Apple,Noida,Small,Technology,7,Diploma,2026-03-16 15:09:05.913399,"Angular,Scikit-learn,Tableau,Python,Docker,NumPy,React",16.16,46,4377
JOB_002347,Full Stack Developer,Unacademy,Hyderabad,Enterprise,Logistics,1,Bootcamp,2026-01-01 15:09:05.913400,"Machine Learning,Django,JavaScript",10.52,181,1747
JOB_002348,Junior Developer,Paytm,Hyderabad,Large,Consulting,0,Bachelor,2025-12-08 15:09:05.913402,"Kafka,Docker",6.19,175,4503
JOB_002349,Analytics Engineer,OYO,Hyderabad,Startup,Finance,6,PhD,2026-07-29 15:09:05.913403,"Django,FastAPI,Spark,JIRA,Angular,Docker",9.78,322,4151
